,company_no,company_name
662,5591152094,Österskärs Fastighetsutveckling AB
663,5592510019,DBG BYGGLEDNING AB
664,5591939987,Sami Engineering AB
665,5591119473,Sauropoder AB
666,5591320725,Roadbridge Sweden AB
667,5592023252,Wernberg konsulting AB
668,5592291321,BW SweGroup AB
669,5592583875,Utsikten Hus & Hem AB
670,5164110073,Comfort Inglasning Filial
671,5592571433,VZ Bygg AB
672,5568106214,Robin Mark & Anläggning AB
673,5592140700,JordKullan AB
674,5590043922,Grand Living 1 AB
675,5590752886,EL Buzo AB
676,5592403512,Arkitektskuggan AB
677,5592649262,BuiRen AB
678,5592651276,JPR Entreprenad AB
679,5592638802,Landing Projektstöd AB
680,5020797121,NTE SP. Z.O.O.
681,5591810014,Birger Sundström AB
682,5591420624,Vitsand Holding AB
683,5592160088,Becker Projektledning AB
684,5567693394,Mellåker Konsult AB
685,8152001015,FÖRENINGEN NYA STENBY
686,5591457162,Boet Bostad Fotbollen 1 AB
687,5560405572,ELU Teknik AB
688,5569434276,Propeller Design Hub AB
689,5592612146,Haninge Asfalt AB
690,5591343032,Sellaez AB
691,5591150361,Arnitec AB
692,5020656129,LUIDJA RANNA INVEST OÛ
693,5592624299,Aylin Bygg AB
694,5590409792,Herrviksnäs Byggkonsult AB
695,5020801204,UAB PRIMIGENA
696,5591721419,Åkerhielm Interiors AB
697,5592714249,Pamir bygg & renovering AB
698,5592691595,WESTIEN EVENT AB
699,5592633340,D. Hellgren Måleri AB
700,5164120445,Kauno kranai filial
701,5592610686,Kreativa Linjer Bygg & Renovering AB
702,5592662448,Zebari bygg AB
703,5592615115,Servacon Fastigheter AB
704,9165071599,RADOC HANDELSBOLAG
705,5592585789,4by3 AB
706,5592576119,Göran Löfqvist Maskinentreprenad AB
707,5592233141,Ekobad Stockholm AB
708,5592677107,E.Wedlund AB
709,5592558265,Söderströms Ventilation & Bygg AB
710,9166268087,HÅPE GOLVDESIGN HANDELSBOLAG
711,5592352636,Danne & Bane Bygg AB
712,5592745474,ByggiBygg Stockholm AB
713,5592409212,Gaia Arkitektur AB
714,5592694342,Artilleriets Glas & Säkerhet AB
715,5592593312,Nordic Holding Emporium AB
716,5592309495,Constro AB
717,5592566995,Fristedt Engineering AB
718,5592561327,Nordens Bygg & Renovering AB
719,5592740699,Part Bukowska Arkitekter AB
720,5592136997,Fiber Construction Northern Europe AB
721,5592392590,G R S Bygg AB
722,5591652085,Mörkö optiskfiber AB
723,9697616192,PF Renew Handelsbolag
724,5592376155,Stora Timrarö Skärgårdsentreprenad AB
725,5592216070,MARFA AB
726,5592800659,Papkes Bygg AB
727,5592450927,Sterling Group AB
728,5592701097,DB Golvteknik AB
729,5564692126,Aktiebolaget Mössan
730,5592561533,VN Bygg & Inredning AB
731,5592605405,Mathias.Allan.Nicklas Entreprenad AB
732,8865011061,FÖRENINGEN SVERIGES STADSARKITEKTER
733,5590367834,Skanska Hedmarksvegen Invest AB
734,5592530280,NVEL AB
735,5592773542,Bättre Städservice Stockholm AB
736,5592656093,JAE ENTREPRENAD ASFALT & MARK AB
737,5592739295,Aditum Bygg & Golvavjämning AB
738,9697680677,Nils & Ruth of Sweden Handelsbolag
739,9697677566,Resomit Handelsbolag
740,5592474232,Östers Bygg AB
741,5592757115,Mellqvist Bygg AB
742,5592547607,SFII Bygg AB
743,5591447098,Modernt Byggcentrum MBC AB
744,5592549207,ULPE AB
745,5592650922,Digital innovations Scandinavia AB
746,5592595382,Alexander Möller AB
747,5592157134,NOB Elkonsult AB
748,5592786312,Nantes Byggnads AB
749,9697599729,Smart Inredning i Sollentuna Kommanditbolag
750,5563178846,Skälby Måleri Aktiebolag
751,9166967514,Perhentia Konsult Handelsbolag
752,5592714157,Lund Interiör & Trädgård AB
753,5592416175,Yasa bygg AB
754,5592549892,Construct Sweden AB
755,9697655927,Improva kommanditbolag
756,5592144298,Wsolution AB
757,5592697667,Geomanager Geoteknik AB
758,5592692700,Team Peter AB
759,5592555899,El Mahaba Aktiebolag
760,5592753932,BL Mätkonsult AB
761,5592701295,Pump & Betongteknik i Stockholm AB
762,5592679665,J&G ALLT INOM BYGG OCH STÄD AB
763,5592429244,DS Product Stockholm AB
764,5592642762,Bygg Vvs El Sverige AB
765,5592642440,Wannberg & Co AB
766,5592550684,Energyswipe AB
767,5592674575,Mkprojekt aktiebolag
768,5592623424,Stensättar'n Siverby AB
769,5592478860,SBP Stockholm AB
770,5592701246,QR Gruppen AB
771,5592794142,Jeff Sundholm Bygg AB
772,9697761162,OMB Bygg Kommanditbolag
773,5592543507,mjhus AB
774,5591225197,J.M Samuel Holding AB
775,9697737170,mockup studio handelsbolag
776,5592402027,P Åkerman Bygg AB
777,5592405178,E C Svan Golv AB
778,5592512106,DF Bygg Gruppen AB
779,5592039761,Ljusterö Centrum Utveckling AB
780,5592691710,Gelius tak AB
781,5592736747,Tandera AB
782,5592262751,Jesper Nyborg Design AB
783,5592437015,Vasses Vent AB
784,9165997801,L. BRANDBERG & CO KOMMANDITBOLAG
785,5592737513,Max Holst Arkitektkontor AB
786,5592577018,JOM BYGG&SNICKERI AB
787,5592616832,MS Fastening AB
788,9165994006,STEFAN BERGSTRÖM & PIERRE WALLBERG MÅLERI         HANDELSBOLAG
789,9166278508,INGENIÖR LENNART DAHLÉN HANDELSBOLAG
790,9166279449,HANDELSBOLAGET HISSBITEN
791,5592389976,Sthlms Divisionen AB
792,5592311111,Stiernlinds bygg AB
793,5592715378,Alltjänst Stockholm AB
794,5562369792,Göran Stenhardt Aktiebolag
795,5564614229,SNAPPTUNA TRANSPORT Aktiebolag
796,5564856101,Botkyrka Maskin Aktiebolag
797,5565016259,Kenbax Aktiebolag
798,7164215050,Kragsta Kabel-TV Ekonomisk förening
799,8160006600,Stiftelsen Kretsloppet Agenda 21 i Stockholms län med firma Kretsloppet Agenda 21 i Stockholms län
800,9164057342,HANDELSBOLAGET NI PRODUKTER
801,9165096638,ARTHELM BYGG OCH FASTIGHET HANDELSBOLAG
802,9166271644,ULTRA EL HANDELSBOLAG
803,9696087932,BePeTeMedia Handelsbolag
804,9696556175,Bil och Data Utbildning Konsult A & B Pettersson  Kommanditbolag
805,9696574715,COXING Handelsbolag
806,9697548379,EISKB Entreprenad I Stockholm Kommanditbolag
807,9697938158,Polarsken Handelsbolag
808,5592550924,MB Kalkyltjänst AB
809,8144005603,SYLTA-EKSJÖ SJÖSÄNKNINGSFÖRETAG
810,5592611270,Järfälla Tak & Bygg AB
811,5590100045,Elektrosignal Invest Sthlm AB
812,5562680255,Blueprint AB
813,5590517297,Mälardalens Markförädling AB
814,9697617869,CRIPO Svenska Kommanditbolag
815,9697760297,GÅSHAGA INREDERI Handelsbolag
816,8025024111,FLATRUETS VATTENFÖRENING NR 3
817,5592814023,Styrkillen AB
818,5164123654,Maeg Sverige Filial
819,5592723315,Standar Bygg Aktiebolag
820,5592485386,Jakuta AB
821,5592654809,M & T Söder Bygg AB
822,5592744030,Hampus Westerbergs Rör AB
823,5592548274,Askrike bygg AB
824,5592668270,Stadens entreprenad i Sverige AB
825,5592577810,GVG Entreprenad AB
826,5592609878,NYSTRÖM INSTALLATIONER AB
827,9697922574,Lovely All Service Handelsbolag
828,5569031510,AB Gunnar Adolfsson
829,5164104860,STOCKHOLM MONTAGETJÄNST LIMITED UK Filial
830,5592445828,NPWE Konsult AB
831,9166130634,EO-KONSULT HANDELSBOLAG
832,9697763432,Azoz Sten Handelsbolag
833,5592644305,Rogeman Consulting AB
834,5561312124,Trähubben AB
835,5592218084,Witmax Total Construction AB
836,5592353279,Pappas solel AB
837,5592495211,Bellevue Fönsterrenovering AB
838,5592244148,Åkersberga Elektriska AB
839,5567169445,S A Stockholm Holding AB
840,5592510597,Tyresö Raksta träd o naturvård AB
841,5592624737,Youmo AB
842,5592267511,Hendo Group AB
843,9697819093,S.E.DosLetras Handelsbolag
844,5591096838,Projekthem Syd AB
845,5592008907,A. Jensen Consulting AB
846,5592569320,Rasmus Abnersson AB
847,5591288138,V&N Fastigheter AB
848,5592760481,Järfälla Bygg & Köksrenovering AB
849,5592815285,King Island Design AB
850,5590842430,Bygglandia AB
851,5591457394,Mr Ritning AB
852,5592595531,Magija AB
853,5592677883,PDahlen Bygg AB
854,5592554413,Matawi AB
855,5592674500,Kompaniet Sofia Almqvist Aktiebolag
856,5592363419,Jern Service AB
857,5592186828,Idea Building AB
858,5591149280,3B Construction AB
859,5569558058,Gartella AB
860,5592748163,TN P Management AB
861,5569744484,Roslagens Exploaterings AB
862,5592774029,Holmens Marinteknik AB
863,5592620545,Silverkitteln AB
864,5592230816,KlimatBygg & VVS i Sverige AB
865,5591214860,Michael Sundbom Teknikkonsult AB
866,5563432086,Lidbrandts gård och entreprenad AB
867,5592738271,WFMC Bygg och Husmontage AB
868,5590215082,Harmet Sweden AB
869,5592480692,Pål Tyllström Arkitektkontor AB
870,5164115445,Gildena Filial
871,5591806822,Norrmans Maskiner AB
872,5164115502,Sta fy. Bridges Filial
873,5591750996,Boxberg Vvs AB
874,5591755094,Allservice & Byggtjänst Jordbro AB
875,5591390769,Såså Kapital AB
876,5592672942,Agerback Design AB
877,5569469561,opcjm-service AB
878,5592562267,Angart - Entreprenad AB
879,5590603014,Kontrollpartner Stockholm AB
880,9166140245,HANDELSBOLAGET HANCON KONSULT
881,5567938047,GFW Management AB
882,5566982343,Storstadens Lås AB
883,5592318421,Go Form AB
884,5592318645,Krons Byggledning AB
885,5592295892,Profion AB
886,5592656713,Kreft Miljöbygg AB
887,5591842058,Lackmann Utveckling AB
888,5592498314,KR Renovering AB
889,5568960578,Bravissima Sweden AB
890,5591884548,Adam Olofs Bygg AB
891,5568287931,Hagman Projektekonomi AB
892,5592610900,F.A.R Entreprenad AB
893,5591889851,Infuturo AB
894,5591903512,ADA solutions samhällsbyggnad AB
895,5591908792,Konstruktion & byggteknik Sverige AB
896,5592161870,FXR AB
897,9697942408,EM Måleri & Co Handelsbolag
898,5592466808,Lennart Söderbergs Elektriska Service AB
899,5592466816,Lennart Söderbergs Elektriska Kraft AB
900,9697892769,Behradin handelsbolag
901,5591925523,DC El och Installation AB
902,5591755888,S Gardefjord AB
903,5592470230,Maree design & projektbyrå AB
904,5563536449,I & T Markservice AB
905,5591923023,All Weather Design Studio Stockholm AB
906,5592570724,G. A. Montage & Svets Aktiebolag
907,9166451295,Mensa Milieu Handelsbolag
908,5591891477,Vägmarkeringar i Värmdö AB
909,9697880582,Team Ledin Handelsbolag
910,5592285638,Inom Ramen AB
911,5591958631,HACE Allservice AB
912,5592411069,PB Reconstruction AB
913,5591967384,SWEAWA BYGG ENTREPRENAD AB
914,5591971527,JDs Entreprenad AB
915,5592734304,Åsa R design AB
916,5591322234,Bäverdammen Fastighet & Förvaltning AB
917,5592456197,Eideal Garanti AB
918,9697900265,Mentional Skills Handelsbolag
919,9697929017,Pensionärsproffs i Sverige Kommanditbolag
920,5592751399,Nikra Bygg AB
921,9697901859,Simons vent o ovk Handelsbolag
922,5592553050,RW Byggbemanning i Stockholm Aktiebolag
923,5592621170,Techforce AB
924,9697942010,Värmdö Bo och Utemiljö Handelsbolag
925,5592761620,Punto Edil AB
926,5592225725,Nina Kennedy Design AB
927,5592310238,Dan Silfverhuth Bygg och Entreprenad AB
928,9697935352,Vision CO:RE Handelsbolag
929,5592386717,WA Rör&Isolering AB
930,5592300155,MK Neuman Mur&Bygg AB
931,5592375256,Solid Works Sweden AB
932,5592396955,19 Birds AB
933,5592476765,RJ Mark & Sjö AB
934,5592477623,Pira Entreprenad AB
935,5592464928,365 Bygg& VVS AB
936,5592178809,Svärd Innovation AB
937,5592362023,Joe Joe Service AB
938,5592224579,RS Stockholm AB
939,5592257421,Gravity Kitchen Architects AB
940,5592430093,Snickrab AB
941,5592191901,Lerviks värme och Sanitet AB
942,5592064231,Public Studio Stockholm AB
943,5592575582,Södertörns Bygg & Mark AB
944,5592468580,Fasad & Byggkonsult Hans Ljungberg AB
945,5591955801,Roslagsgruppen Invest AB
946,5592700479,Köksspecialisten i Stockholm AB
947,5592540347,Neemabygg & Entreprenad AB
948,5592052384,Korsbäck Entreprenad AB
949,5592282064,BJÖRNES VENTILATION AB
950,5592211733,Sandlidens Montage och Glas AB
951,5592421985,Genz Rörservice AB
952,5592292733,NESTECH AB
953,5592066343,Aroni AB
954,5592071434,Matrix Sales AB
955,5592597610,MT RIV & BYGGTJÄNST AB
956,5592123946,Bruket Fastighetspartner i Stockholm AB
957,5590414503,Koncept Bygg & Sanering i Stockholm AB
958,5591345441,Ekholmen Bostad AB
959,5591068431,PBP Mälardalen 2 Aktiebolag
960,5592092265,Archtico studio AB
961,5592539216,ACR ByggTeknik AB
962,9697909829,Monte Rosa Kommanditbolag
963,5592073752,Delibygg AB
964,5592545023,KMG Bygg; mur och fasad AB
965,5592748734,Olbeg Gruppen AB
966,5592105232,Voltify AB
967,5592124837,Byggare Jacek AB
968,5591748131,Design Therapy Studio AB
969,5592129844,ELstrax elinstallationer Sverige AB
970,5164118837,GPartner Engineering Filial
971,9697927185,Jhonasservice Handelsbolag
972,5592477847,Truman Holding AB
973,5592126899,Forshaken AB
974,5592710767,BLB AB
975,5590342910,Interspol Avloppsteknik Aktiebolag
976,5592122286,Spår & Mark Stockholm AB
977,5592577869,ROI4Ever AB
978,5590864459,Only Shallow AB
979,5592131568,Kalkan Textil AB
980,5590353248,Simon Olofsson AB
981,5590849658,D'Amico & Partners AB
982,5591963607,Idviken Entreprenad AB
983,5592115942,Yubla AB
984,5592194103,F&A Hemfixare AB
985,5590254321,SHC Skultuna AB
986,5592128150,TE Golv AB
987,5592089519,BIGNEST AB
988,5592141054,Nine point circle AB
989,5590346333,OP Development & Infrastructure AB
990,5592199268,Akudent AB
991,5590467436,Wallerstedt Öberg Eidsaunet AB
992,5020824040,DE FACTO OU
993,5591068738,M.M Home AB
994,5592146939,Wangärd Stil & Interiör STHLM AB
995,5592146459,Ehrlund & Co AB
996,5592150139,EC Interior AB
997,5592610116,IRA Bygg & Markentreprenad AB
998,5592138530,Studio David Viklund AB
999,5592138548,RU Konsultbolag AB
1000,5592276991,AV Services AB
1001,5592155625,PANJ AB
1002,5569095713,JonasVilhelm AB
1003,5164119876,K.A.R.S. BYGGKONSULT LIMITED UK Filial
1004,5592153117,Acleo AB
1005,9697910256,Winther Interiör Handelsbolag
1006,5592147937,Studio Kei AB
1007,5592114614,Anders Frödin Services AB
1008,5592132806,Hallbergs M-Teknik AB
1009,5592158983,Gordh Management AB
1010,5568556483,HSB Bostadsholmen Holding AB
1011,5592203094,PÅS AB
1012,5592166424,VVS Gripen AB
1013,5592166911,Solo el & bygg AB
1014,5592646193,MKS Bygg AB
1015,5592111479,Dalaryd Konsult AB
1016,5590429808,Hovdedalen Holding AB
1017,5592142946,L&D Retail AB
1018,5592152663,Viveca Fallenius AB
1019,5592176498,Wilson & Lantz Byggnadsvård AB
1020,5568788268,Studentbacken AB
1021,5592150568,Sumptio AB
1022,9697915024,T&J Bygg och inredning Handelsbolag
1023,5592085756,Digital Aq Assistant AB
1024,5591612832,Mästarna 4U Bygg & Städ AB
1025,5592187164,Tobias Eriksson Creative AB
1026,5592199862,Roslagshus i Sverige AB
1027,5591364632,Directlarm Bergslagen Holding AB
1028,5592226483,Bygg och Montageteamet Stockholm AB
1029,5592162050,Saneringsexperten Stockholm AB
1030,5592675697,STAFFAN GEZELIUS ARKITEKTER AB
1031,5590021092,Fjällinvesteringar i Sverige AB
1032,5592199086,BHA Byggkonsult AB
1033,5592157456,House of Lions AB
1034,5592207632,Mr Mammadov Bygg AB
1035,5592209117,Enhörna Bygg AB
1036,5590369608,Eldsflamman Fastigheter AB
1037,5590099130,J&C QUETZAL AB
1038,5590697925,REMAKE PROPERTY SWEDEN AB
1039,5590956651,Rinku I Holding AB
1040,5592224561,G.Fredriksson Bygg AB
1041,5592218175,RobZ AB
1042,5568913890,Hus 7 i Åre AB
1043,5592225097,Blue Holmen AB
1044,5592221328,Svenska Group AB
1045,5592226426,TOBER Målerikonsult AB
1046,5592209943,Winsth Design AB
1047,5592236086,Movesta Hem AB
1048,5592226988,Blå Stenen Stockholm AB
1049,5592228562,Klingbergs Bygg AB
1050,5592298169,Kåver & Mellin i Örebro AB
1051,5591971899,BR Entreprenad AB
1052,5592106875,Måleriskeppet i Sverige AB
1053,5592240302,Forever Ljung AB
1054,5590082235,SUV Balearerna AB
1055,5592243165,Badrumsbesiktningar Sverige AB
1056,5591665103,FAJV Entreprenad AB
1057,5592262389,Turmans Teknik AB
1058,5592365703,ArcStruct AB
1059,5592717168,Mirolino AB
1060,5592266315,Stilren färg och måleri i Stockholm AB
1061,5592252117,BOLD X LOUD CREATIVE STUDIO AB
1062,5592166168,NG Entreprenad AB
1063,5592685241,R&B Byggproffs AB
1064,5592177264,HEZ AB
1065,5592260474,Ailar Invest AB
1066,5592238751,CreaVia AB
1067,5592566458,KBR Bygg AB
1068,9697918309,Astrid & Vilhelm handelsbolag
1069,5592274103,Östnora Invest AB
1070,5591564082,Bokoop Fastigheter AB
1071,5590635339,Euphonia Care AB
1072,5592276892,Andreas M Mark och Bygg AB
1073,5568908064,PACDES NORDIC GROUP AB
1074,5592604077,Sundborgs Bygg & Bemanning AB
1075,9697918374,Camelin Styling & Inredning Handelsbolag
1076,5592249659,ML Lift AB
1077,5592189269,Kraft Commerce AB
1078,5592284169,DAstruct Konsult AB
1079,5592285489,Träpartner stommar AB
1080,9697920727,Bucket Media Handelsbolag
1081,9697920784,Halonen & Delorme Handelsbolag
1082,5592427040,M7 Entreprenad AB
1083,5592291958,Solenergi i Bromma AB
1084,5592255680,Loland Design AB
1085,9697920057,Casa Bella Handelsbolag
1086,5592292980,Erik Engström Företagsinvest AB
1087,5592295561,Vinsoleil AB
1088,5592294556,K.M. Group AB
1089,5592664378,Olsson Business Consult AB
1090,5592587843,HOLGR Consulting AB
1091,5592232754,EQS Charge AB
1092,5592720451,JTL i Stockholm AB
1093,5591442057,Yellophant AB
1094,5592299506,A Guide Line i Stockholm AB
1095,5592317399,Sekondera Teknikkonsult AB
1096,5592300254,Nora W Inter AB
1097,5592300783,Mattias Kranz Consulting AB
1098,5592301625,Made by Lakis AB
1099,5592603467,SCG consulting AB
1100,9697926385,Roni Måleri Handelsbolag
1101,5592269400,The umber co. AB
1102,5592274632,SKEDIV IT AB
1103,5592305816,Södertörns Kraft- & Energitransport AB
1104,5592309610,GESTRA Entreprenad AB
1105,5592530702,Hyrex Industri AB
1106,9697912534,Rotabagge Handelsbolag
1107,5592079874,Maxigolf Sverige AB
1108,5568466717,3GNS Properties AB
1109,5592317506,Gabriella Lenke AB
1110,5592246663,QBIA Byggkonsult AB
1111,5592457062,Skraken Bygg & Design AB
1112,5569570053,Exteriörhus i Stockholm AB
1113,5592114671,Valleria AB
1114,5592288343,Novanne Jhons AB
1115,5592384241,Darkness AB
1116,5592246879,YSY Städ & Inredning AB
1117,5592320856,Furniturefashion Sweden AB
1118,5592321839,Robert Bygg Badrum & Måleri AB
1119,5592676240,STAG AB
1120,5592713290,JNEL AB
1121,5592343775,Ka Karlsson AB
1122,5592370950,Sveriges Stor Bygg AB
1123,5592331499,Ario Bygg AB
1124,5592323413,OVD Bygg AB
1125,5592637366,Hedéns Mark & Allservice AB
1126,5591554513,Mr.H i Sthlm AB
1127,5592334428,Outlier Ventures AB
1128,5592334923,HLR Bygg & Entreprenad AB
1129,5592323926,Upplands Byggklimat AB
1130,5592452741,Circlona AB
1131,5592451362,M2k installation AB
1132,5569171969,Up Above AB
1133,5592292774,Lars Edin BYGG/KONSULT AB
1134,5592342421,K Johansson Golv & Bygg St Vika AB
1135,5592340359,GARDO AB
1136,5592340417,Flaen Entreprenad AB
1137,5592340730,MA Rörteknik AB
1138,5592316326,Telge Lackering AB
1139,5592319635,Lönsviks Konsulting AB
1140,5592246606,Manufacturing 74 AB
1141,5592319304,ROBERT NYBERG PROJEKT AB
1142,5164121476,Filial RRS Balt Group OÜ
1143,5592346331,BLUELADDER Construction AB
1144,5592266174,CB Byggkonsult AB
1145,5592283013,PP13 El&Bygg Entreprenad AB
1146,5592325160,Niklas Larsson EL AB
1147,5592549694,Sjöpartner Stockholm AB
1148,5591102552,KP Partner AB
1149,5592356231,Lardus AB
1150,5592373749,InfraRod AB
1151,5592492481,Lysande Elteknik i Stockholm AB
1152,5592363690,Brava Uteserveringar AB
1153,5592337546,Sayed Consulting AB
1154,5592339278,Dagens Arkitekter Sverige AB
1155,5592327851,Cray Cray Creative AB
1156,5590804042,NJ Rebar AB
1157,5592366545,Filter Studio; Marie Dreiman AB
1158,5592371727,FAST DATANÄT I SVERIGE AB
1159,5592544877,TM Smartare Byggpartner AB
1160,5592369416,Ronny Johansson Elektriska i Stockholm AB
1161,5592369572,AB Robert Berglund Bygg
1162,5592093966,Theorell Bostad & Ombyggnad AB
1163,5592370430,Ka-Zemi AB
1164,5592385958,SSE Entreprenad AB
1165,9697938349,Alfayonson Handelsbolag
1166,5592349582,NYAN Invest AB
1167,5592258338,Mintex AB
1168,5592270960,Din Profil BH2 AB
1169,5592298763,Bergholmens Entreprenör AB
1170,5592309784,KONTOR Theo Storesund AB
1171,5592375983,Ten Ants AB
1172,5592282718,Broleri AB
1173,5592605603,Protexa Bygg och Ställning i Stockholm AB
1174,5592664386,Nybro Bygg & Måleri AB
1175,5592377773,Rörande Design AB
1176,5592382294,CHZ konsult & förvaltnings AB
1177,5591156996,Antal Måleri AB
1178,5592352719,AR Stockholmskonsult AB
1179,5569248080,Strandpromenaden Grunnan 1 AB
1180,5592378995,Water Rock Consulting AB
1181,5592379142,Level 101 AB
1182,5592382336,LD Studios AB
1183,5592384514,Mado Consulting AB
1184,5592286982,Key Construction AB
1185,5592450943,Fornox AB
1186,5592255763,Isabell Lundholm Interior & Design AB
